event_id,japones,es_oficial
23000988,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000988,",じゃあ　%1F後のことは%1F任せましたよ！","¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark."
23000988,0そうだな…　いいぞ。\nこれからよろしくな。,Mmm... Bueno. ¡Nos vemos en el campo!
23000988,4…なんだ？\nオレに%1F何か%1F用でもあるのか？,¿Necesitas ayuda?
23000988,8はいはい　もしもし！\nあっ　%2F円堂くんですね！,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!
23000988,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"¿Qué?\n¿Eres tú, Mark?"
23000988,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Bueno, ¡el resto es cosa tuya!"
23000988,T%s　は\n%2F大阪%3F市街地の　タコ%1F焼き%1F屋の%1F前にいる\nと%1F言ってたぞ。,"He oído que %s está\nen el puesto de comida, en Osaka."
23000988,…いいのか？　それじゃな。,"¿Seguro? Entonces, vale."
23000989,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000989,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000989,Dこんなヤツのどこがいいんだよ…。\nなんでオレじゃないんだ…。,¿Piensas huir? ¡Serás gallina!\n¿Qué es lo que ve ella en ti?\n¿¡Por qué no le gusto yo!?
23000989,Dなぜ　あの%1F子は　きさまなんかに\nホレたんだああああああ！！,¡Muy bien! Voy a demostrarle a esa chica\nque está perdiendo el tiempo con un niñato\ncomo tú.
23000989,T%1F許さねぇ…　キサマだけは　%1F許さねぇ！\nこうなったら　オレと%2F勝負しろ！,Ahora voy a darte una paliza... ¡y en\nel campo de fútbol! ¡Prepárate!
23000989,dくそ…　%1F負けちまったよ…。\nこうなったら　キサマになぜホレたのか\n%1F調べさせてもらうぜ！！,¿Qué?\n¿Te atreves a hablarme otra vez?
23000989,hキサマが%2F円堂か！\nオレが　クラスの%1F子に%2F告白したら\nきさまを%1F好きと　%1F言いやがった！,"Eres el Evans ese, ¿no? Me he declarado\na una chica que me gustaba... ¡y ella va\ny me dice que no porque le gustas tú!"
23000989,これで%1F身を%1F引けよな！,"He... ¡He perdido! Bueno, me parece que\nahora ya entiendo lo que ve ella\nen una rata de alcantarilla como tú."
23000990,$…なに？\nオレに%2F用事か？,¿Necesitas ayuda?
23000990,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000990,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000990,0…サッカー？\nそんなの　やったことない。,¿Eh?\n¿Quieres que me apunte a tu club de fútbol?
23000990,<…もし%2F面白いなら　やってもいい。\nそれでいいだろ？,Mmm... Bueno. ¡Nos vemos en el campo!
23000990,そうか…。,"¿Seguro? Entonces, vale."
23000990,つまらん…。,"Bueno, ¡el resto es cosa tuya!"
23000991,$…なに？\nオレに%2F用事か？,"Eeeh... Sí, podría unirme a tu equipo,\nsupongo...\nPero ¿de verdad necesitáis que os ayude?"
23000991,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000991,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000991,0…サッカー？\nそんなの　やったことない。,"¡Je, je, je! Genial. No os arrepentiréis."
23000991,<…もし%2F面白いなら　やってもいい。\nそれでいいだろ？,"Je. Tienes agallas, chaval, pero no\ntardarás en volver con el rabo entre\nlas piernas."
23000991,`…つまらなくはない。\n%2F面白いかは　まだ%1F分からないが…\n%2F約束だから　%1F入ってやる。,"Bueno, ¡el resto es cosa tuya!"
23000991,つまらん…。,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark."
23000992,$じゃあ　%1F後は%1F任せたぞ。,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!
23000992,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000992,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000992,",じゃあ　%1F後のことは%1F任せましたよ！","¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark."
23000992,8はいはい　もしもし！\nあっ　%2F円堂くんですね！,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!
23000992,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"¿Qué?\n¿Eres tú, Mark?"
23000992,@フフ…いいだろう。\nオレのカツヤク　%2F期待していいぜ？,"¡Je, je, je! Genial. No os arrepentiréis."
23000992,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Bueno, ¡el resto es cosa tuya!"
23000992,D%s　は\nシカ%2F公園の　%1F池の%1F近くにいる\nと%1F言ってたぞ。,He oído que %s está\ncerca del estanque del parque Deerfield.
23000992,Pハハッ　%1F強がりだね。　まあそのうち\nオレの%1F助けが%2F必要になるさ。,"¡Eh! Tenéis agallas, pero no\ntardaréis en volver con el rabo entre\nlas piernas."
23000992,`フッ…オレの%1F助けがほしいのか？\nどうしてもって%1F言うのなら\n%1F力を%1F貸してやるよ。,"Eeeh... Sí, podría unirme a tu equipo,\nsupongo...\nPero ¿de verdad necesitáis que os ayude?"
23000993,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000993,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000993,0ええー　%1F逃げるのかよ。\nつまんねーの。,"¡Ah! Pero ¿ya estáis aquí otra vez?\nSi queréis reclutarme, primero tenéis\nque vencerme."
23000993,4へへっ　バトルだぜ！\nさあ　かかって%1F来な！,"¡¿Qué?! Huyendo, ¿no?\n¡Qué aburridos sois!"
23000993,Dだったら　オレをたおすんだな。\nそうしたら　%1F入ってやるよ。,"¡Ja, ja, ja! ¡Una pachanga!\nEntonces, vamos allá."
23000993,Pえ？　サッカー%1F部に%1F入れって？\nつまり　オレをスカウトしたいんだな。,"¿Qué? ¿Me has estado ojeando para después\nficharme? En tal caso, ¡intenta ganarme antes\nen un partidillo y me pensaré si entrar o no!"
23000993,Pおっ　また%1F来たな。\nオレをスカウトしたいなら\nオレをたおしてみろよ。,"He perdido...\nBueno, entonces, supongo que no me queda\notra... ¡Me uniré al club!"
23000993,Tちっ！　%1F負けちまったぜ。\nしょうがねえ！\nサッカー%1F部に%1F入ってやるか。,La verdad es que... ¡esto ha sido\nun aburrimiento!\n¿El fútbol consiste en esto? ¿De verdad? 
23000994,$じゃあ　%1F後は%1F任せたぞ。,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!
23000994,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000994,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000994,",じゃあ　%1F後のことは%1F任せましたよ！","¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark."
23000994,8はいはい　もしもし！\nあっ　%2F円堂くんですね！,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!
23000994,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"¿Qué?\n¿Eres tú, Mark?"
23000994,D%1F分かりました。\n%1F喜んで　ボクの%1F力をお%1F貸ししますよ。,¡Genial!\n¡Qué ganas de debutar!
23000994,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Bueno, ¡el resto es cosa tuya!"
23000994,P%s　は\n%2F愛媛%3F市街地の　%1F足%1F湯の%1F近くにいる\nと%1F言ってたぞ。,"He oído que %s está\ncerca del spa para pies, en Ehime."
23000994,Pおや？　%1F何かお%1F困りのようだね。\nボクでよければ　%1F力になるけど？,"Me da la impresión de que estás preocupado\npor algo. Si me metiese en el equipo,\n¿te serviría de ayuda?"
23000994,Tそうかい？\nもし%1F困ったことがあったら\nいつでもボクに%1F声をかけるんだよ。,"¡Ah! ¿Estás seguro? Bueno, sabes que si me\nnecesitas, siempre podrás contar conmigo."
23000995,$…なに？\nオレに%2F用事か？,¿Eh? ¿Me necesitas para algo?
23000995,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000995,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000995,0…サッカー？\nそんなの　やったことない。,¿Fútbol? ¡Si apenas he tocado \nun balón en toda mi vida!
23000995,<…もし%2F面白いなら　やってもいい。\nそれでいいだろ？,"Pero bueno, vamos a ello. Si me acaba\ngustando, quizá me una a vosotros.\n¿Preparados?"
23000995,`…つまらなくはない。\n%2F面白いかは　まだ%1F分からないが…\n%2F約束だから　%1F入ってやる。,¡No ha estado mal!
23000995,そうか…。,¡Ah! Vale.
23000995,つまらん…。,"Aún no tengo claro esto me va\no no, pero lo prometido es deuda:\n¡me uno al equipo!"
23000996,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000996,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000996,0おや？\nパーティに%1F女の%1F子がいないよ？,¡Bien! ¡No pienso perder\nde ninguna manera!
23000996,0よっし！\n%2F絶対に%1F負けないからな！！,"Entonces, ¿vas a dejarme jugar contra alguna\nde las chicas del equipo?"
23000996,@ふーん。\n%2F最近は%1F女の%1F子もサッカーするらしいね。,"Mmm... Parece que hoy en día hay muchas\nmás jugadoras de fútbol, pero no creo que\nninguna esté a mi altura."
23000996,Hサッカーが%2F上手な\n%1F女の%1F子と　%2F勝負させてくれるのかい？,Me parece que voy a tener que empezar\na entrenar de nuevo desde cero...
23000996,L%2F間違いなく　ボクの%1F方が%2F上手だと\n%1F思うんだけど　どうだろう？,"De todas formas, ¿crees que podrías\norganizarme un partido contra las mejores?"
23000996,Pなるほど！\nこんなにも　サッカーの%2F上手な\n%1F女の%1F子がいたとはっ！！,¡Toma ya!\nEstá claro que soy el mejor.
23000996,Xキミのチームの　サッカーの%2F上手い\n%1F女の%1F子と　%2F勝負させてくれないかな？,¿Eh? ¡No hay chicas en tu equipo!\nAvísame cuando pongas \na jugar a alguna.
23000996,hサッカーの%2F上手な　%1F女の%1F子を\nパーティに%1F入れてから\nまた　%1F声をかけてくれないかな？,¡¿Qué?!\n¡Qué aburridos sois!
23000996,じょうず,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark."
23000996,なんだ。\nつまんないね。,¡Qué buenas son las chicas de tu equipo!
23000996,ほう,"Bueno, ¡el resto es cosa tuya!"
23000997,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000997,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000997,0なんだ？\nオレに%1F何か%1F用でもあるのか？,¿Necesitas ayuda?
23000997,<またおまえか？\n…で　オレに%1F何か%1F用でもあるのか？,¿Necesitas que te ayude o algo?
23000997,Lじゃあ　あっちへ%1F行きな。\nオレは　おまえに%1F用なんてないんだよ。,"Entonces, lárgate.\n¡Ya me has hecho perder bastante tiempo!"
23000997,\オレの%1F勝ちだな。\nそれじゃあ　あっちへ%1F行きな。\nもう%2F用事は%1F終わっただろ？,He ganado. Ya puedes irte. Hemos terminado.
23000997,d…オレの%1F負けだな。　%2F約束してたし\nサッカー%1F部に%1F入ってやるよ。\nこれでいいだろっ？,"Pues parece que he perdido, ¿no?\nBueno, lo prometido es deuda.\n¡Me uniré al club!"
23000997,p…%2F一緒にサッカーがしたいだ？\nだったら　オレに%1F勝ってみろよ！\nそうしたら　%1F何でもしてやるぜっ！！,"¿Quieres que juegue con vosotros?\nBueno, vale. Si consigues vencerme, lo haré."
23000998,$ちがうのか…\nなら　いいか。,"¿No? ¿De verdad?\nBueno, pues nada."
23000998,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000998,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000998,0オレをサッカー%1F部に%1F入れるつもりか？,¿Quieres que me una a tu equipo?
23000998,<ふっ…\nオレを%1F倒そうなど\n１００%2F万年%1F早いぞ！,¡Ufffff! ¡No me ganaríais ni en un millón\nde años!
23000998,<やっぱり　そうか…\nだったら　オレを%1F倒すんだな！,"¿De verdad?\nBueno, pero primero... ¡A ver si me ganas!"
23000998,\%2F円堂！\nおまえが　ここにいるってことは\nオレをサッカー%1F部に%1F入れる%1F気だな？,"¡Mark! Has venido a reclutarme, ¿no?"
23000998,`くっ…　%1F倒されちまった。\nしかたねえ！　こうなったら\nサッカー%1F部に%1F入ってやるよ。,"¡Aaah! Derrotado... ¡Yo!\nEn fin, supongo que así es la vida.\n¡Me uniré al club!"
23000999,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23000999,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23000999,0えっ？\nオレと%2F一緒にサッカーがしたい？,¿Eh?\n¿Quieres que me apunte a tu club de fútbol?
23000999,0おまえ%1F強いな…\nオレ%1F負けちまったよ。,"Aún quieres que me una al equipo, ¿verdad?"
23000999,Pこれからは　%3F約束通り\nおまえと%2F一緒にサッカーするぜ！\nよろしくな。,"Sois bastante fuertes, ¿eh? He perdido, pero,\ntal como te prometí, ¡voy a unirme al equipo!\n¡Será un placer jugar con todos vosotros!"
23000999,いいぞ。,¡Muy bien!\nPero primero tendrás que vencerme.
23000999,おまえ…　%1F弱いんだな。,"En realidad, no sois tan buenos. ¿A que no?"
23000999,そうか　%2F残念だな。,¡Oh! ¡Qué lástima!
23001000,$あらら。\n%1F負けちゃったね。,"¡Aaaah! ¡He perdido!\nBueno, vale. Me uniré a vosotros."
23001000,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23001000,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23001000,0え？　いっしょにサッカー\nやらないかって？,¿Qué decís? ¿Que si juego con vosotros?
23001000,4うん　いいよ。\nいっしょに　サッカーやろう！,"Lo siento, pero no creo que este sea\nel equipo adecuado para mí."
23001000,いいよ。,Muy bien. ¡Lo haré!\nPero primero tenéis que ganarme.
23001000,なんだ。\nつまんないね。,¡¿Qué?!\n¡Qué aburridos sois!
23001000,また　やられにきたのかい？,"Todavía queréis que entre en el equipo, ¿no?"
23001001,$だったら　あっちへ%1F行きな！,"Bueno, me lo pensaré, pero... primero\ntendréis que ganarme."
23001001,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23001001,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23001001,4なんだよ！？\nまだ%1F何か%1F用でもあるのか？,¡Entonces déjame en paz!
23001001,8なんだよ！？\n%1F何か　オレに%1F用でもあるのか？,¿Hablas conmigo? ¿Me lo dices a mí?
23001001,Dオレの%1F勝ちだな！\n%2F約束%1F通り　%2F仲間にはならないぜ！,"¡He ganadoooo!\n¡Si no me vencéis, no tenéis nada que hacer!"
23001001,hオレの%1F負けだな。　%2F約束だから\nおまえの%2F仲間になってやるよ！\nありがたく%1F思えよなっ！！,"¡Vaya! Si he perdido...\nBueno, me uniré al equipo\ntal como te prometí."
23001001,lまあ　どうしてもって%1F言うのなら\nオレと%2F勝負しやがれっ！\nおまえが%1F勝ったら　%1F考えてやるよ！,¿Eh? ¿Quieres que me una a vosotros?
23001002,%s\nが%2F仲間になった！,¡%s\nse te ha unido!
23001002,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s
23001002,",%2FＯＫ！\nそれじゃあ　%1F始めよう！",¡Aaaah!\n¡A mí sí que me apetecía jugar un partido!
23001002,0またキミかい？\nボクに%1F何か%1F用なのか？,"Pues tampoco tengo mucha experiencia,\npero puedo probar otra vez y, si me acaba\ngustando, supongo que podría apuntarme."
23001002,4うんっ？　なんだい？\nボクに%1F何か%1F用なの？,"¿Eh? ¿Qué queréis, que me una a vosotros?"
